cust_id,cust name,policy number,DOA,DOB,sex,region,charges
695859,Amit Sharma,94119238269405 ,30/03/1988,8/8/1965,female,northwest,17748.5062
158982,Maya Patel,91841969054137 ,25/12/1966,18/01/1973,male,northwest,7261.741
582044,Maya Patel,90854108225457 ,11/6/1989,30/05/1980,male,southeast,10560.4917
533500,Karan Kumar,91571237990772 ,25/11/1975,20/03/1954,male,northwest,6986.697
519437,Sakshi Patel,91110129957213 ,30/08/1990,13/01/1955,male,northeast,7448.40395
854991,Akanksha Singh,90045846811337 ,25/05/1990,2/6/1978,male,southeast,5934.3798
323638,Santosh Sharma,92819113187763 ,9/7/1951,8/1/1987,male,northwest,9869.8102
700195,Maya Singh,90214628455451 ,13/09/1968,26/07/1970,male,southwest,18259.216
783593,Akanksha Singh,91163524640646 ,1/5/1987,19/11/1975,male,southeast,1146.7966
172977,Manish Patel,95524442075355 ,8/1/1966,9/4/1954,male,southeast,9386.1613
905653,Uma Patel,96555083521334 ,21/05/1987,27/06/1970,female,southwest,24520.264
716216,Mohan Kumar,93758278142528 ,7/9/1971,5/1/1998,female,southeast,4350.5144
232885,Srinivasan Kumar,95937066520855 ,1/10/1998,26/01/1970,female,southwest,6414.178
713841,Vikas Verma,96359740152672 ,5/11/1978,8/9/1988,male,northeast,12741.16745
847486,Himanshu Verma,92519584183748 ,28/02/1986,31/10/1988,male,northwest,1917.3184
843376,Disha Trivedi,94298709184037 ,20/10/1980,17/11/1958,male,northeast,5209.57885
104402,Disha Gupta,94512232840310 ,18/08/1980,8/11/1968,female,southeast,13457.9608
915056,Ayush Verma,95731138658086 ,29/12/1970,29/01/1976,female,southeast,5662.225
470988,Yash Singh,90512743739392 ,20/02/1981,5/6/1952,male,southwest,1252.407
859951,Ajay Kumar,98556273777429 ,6/9/1959,25/07/1982,female,northeast,2731.9122
836214,Tanya Joshi,96493418956599 ,8/12/1955,21/07/1993,male,southeast,21195.818
347319,Gaurav Singh,97438339369767 ,20/11/1953,10/10/1961,female,northwest,7209.4918
284356,Neha Sharma,95043299211742 ,16/09/1953,21/08/1960,male,northwest,18310.742
651735,Arjun Sharma,97941210847837 ,6/6/1983,11/3/1982,male,southeast,4266.1658
827966,Swati Singh,98511384279134 ,5/4/1979,28/07/1997,female,northeast,4719.52405
570408,Deepika Das,98054877605690 ,28/07/1995,28/05/1970,female,southwest,11848.141
317110,Shivam Trivedi,95011846009826 ,13/12/1988,14/05/1980,male,northeast,17904.52705
418266,Neha Verma,97595574364577 ,12/12/1979,18/03/1960,female,southeast,7046.7222
278960,Anushka Jain,92978228590860 ,19/07/1963,25/05/1988,female,southeast,14313.8463
767080,Harshita Verma,97724451774629 ,5/4/1978,22/09/1970,male,southwest,2103.08
404347,Shubham Kapoor,96064319952545 ,14/03/1981,9/11/1963,female,southeast,38792.6856
555851,Dhruv Mehta,92646948720423 ,1/4/1959,1/9/1960,male,southeast,1815.8759
395487,Anushka Jain,97708049179853 ,24/01/1964,7/8/1980,female,northwest,7731.85785
590692,Gaurav Joshi,93773172899246 ,25/09/1973,24/07/1982,female,northwest,28476.73499
983373,Roshni Mehta,97876996786414 ,21/04/1983,17/04/1977,female,northwest,2136.88225
556693,Yash Singh,97280342871062 ,24/06/1983,27/05/1957,male,southeast,1131.5066
627556,Gaurav Singh,98714559099369 ,28/05/1999,26/12/2000,male,northeast,3309.7926
306858,Deepika Das,92200410813069 ,1/3/1991,14/11/1997,female,southwest,9414.92
481467,Arjun Desai,95698168352519 ,13/11/1996,13/04/1997,female,northwest,6360.9936
880191,Manish Kumar,94711849776071 ,10/5/1999,14/11/1994,male,southeast,11013.7119
839435,Vishal Kapoor,91513477175087 ,3/9/1963,14/02/1971,male,northeast,4428.88785
398734,Maya Singh,93033676864934 ,20/06/1979,24/02/1973,male,southeast,5584.3057
407027,Dhruv Shah,93111174637223 ,2/11/1968,24/04/1960,female,southeast,1877.9294
652240,Ankit Chauhan,93734267877480 ,11/12/1953,15/01/1972,female,northwest,2842.76075
209637,Gaurav Joshi,92889114830385 ,3/11/1974,13/01/1982,male,southwest,3597.596
252420,Deepika Iyer,97944670383733 ,5/8/1974,7/5/1964,female,northeast,23401.30575
971108,Manish Kumar,93624348947849 ,19/11/1961,27/01/1994,female,northwest,55135.40209
840145,Rohan Jain,98295056933300 ,22/04/1963,13/07/1979,male,southwest,7445.918
598689,Sarika Reddy,95946724549875 ,8/3/1999,8/2/2000,male,northwest,2680.9493
125102,Vidya Reddy,90377449803321 ,20/09/1966,27/02/1985,female,southeast,1621.8827
984489,Shalini Patel,99182678887627 ,3/2/1957,25/12/1960,female,southeast,8219.2039
920069,Disha Trivedi,90027249386903 ,18/07/1978,19/05/1979,male,northwest,12523.6048
113807,Swati Singh,96744041438610 ,2/9/1992,30/12/1953,female,northeast,16069.08475
327090,Amit Sharma,96597491767315 ,29/05/1983,27/02/1981,male,southeast,43813.8661
918868,Sarika Reddy,98875414975550 ,27/07/1993,12/9/1957,male,northeast,20773.62775
120179,Krishna Rao,93827768917302 ,7/9/1953,27/08/1956,male,northeast,39597.4072
318631,Maya Patel,95987724377689 ,15/01/1994,23/10/1953,male,northwest,6117.4945
125209,Ananya Chauhan,95609729646770 ,26/09/1985,4/1/1993,male,southwest,13393.756
242835,Neelam Sharma,96891063419260 ,24/09/1958,21/07/1984,female,northwest,5266.3656
928823,Kirti Singh,91784034644232 ,8/4/1975,26/08/1980,female,northwest,4719.73655
441270,Shreya Jain,91881893507516 ,18/02/1973,12/11/1965,male,northwest,11743.9341
171002,Neha Sharma,95198880525840 ,10/1/1972,18/10/1988,male,northwest,5377.4578
992545,Kirti Mishra,95020432478103 ,16/09/1961,18/08/1985,male,southeast,7160.3303
473860,Varun Gupta,96874770743745 ,23/01/1994,25/07/1952,male,southwest,4402.233
845424,Karan Gupta,93208735813561 ,16/03/1991,10/9/1954,female,northeast,11657.7189
344471,Ishaan Kapoor,91448681218694 ,10/1/1988,1/3/1964,female,northeast,6402.29135
964566,Ishaan Sharma,96598505686352 ,21/11/1952,21/07/1963,female,northwest,12622.1795
685615,Shalini Patel,97604094620450 ,27/04/1963,19/11/1990,male,southwest,1526.312
140442,Ananya Chauhan,97943774999878 ,13/03/1978,29/05/1979,male,northeast,12323.936
386367,Neelam Sharma,95728720558759 ,9/9/1955,13/12/1996,female,southeast,36021.0112
329809,Ayush Mehta,99520009724807 ,5/4/1956,21/02/1979,female,southeast,27533.9129
407487,Neelam Yadav,96383159330845 ,1/10/1970,17/03/1959,male,northeast,10072.05505
207561,Akanksha Patel,90184411207005 ,5/2/1990,17/02/1995,female,southeast,45008.9555
153496,Ankit Chauhan,95013552794442 ,6/2/1990,21/09/1952,female,southwest,9872.701
597648,Uday Sharma,97618450347662 ,23/05/1969,18/04/1984,male,southeast,2438.0552
661422,Yash Singh,92798003775223 ,8/9/1955,13/01/1973,female,southwest,2974.126
597092,Manish Kumar,97536875670880 ,17/08/1987,6/3/1981,male,northwest,10601.63225
932766,Lakshmi Iyer,91081437429416 ,23/03/1979,24/12/1975,female,northeast,37270.1512
212944,Vidya Reddy,98392814701327 ,9/10/1986,18/11/1988,male,northwest,14119.62
822731,Tanvi Desai,94985944180633 ,1/10/1950,24/07/1992,female,northeast,42111.6647
576385,Aruna Patel,92546882041856 ,20/06/1999,18/11/1952,female,northeast,11729.6795
152607,Santosh Sharma,94479987046745 ,21/03/1955,7/12/1982,female,northeast,24106.91255
106202,Aruna Reddy,91559868659674 ,23/07/2000,3/5/1968,female,southwest,1875.344
477966,Priya Chauhan,90700542431550 ,18/11/1992,11/5/1963,female,southeast,40974.1649
168680,Shashank Singh,91505258593770 ,8/11/1963,4/2/1984,male,northwest,15817.9857
349035,Aruna Reddy,96488229389989 ,15/01/1966,2/5/1963,female,southeast,18218.16139
486366,Kirti Mishra,98761585940745 ,4/10/1977,15/10/1971,male,southwest,10965.446
430025,Kirti Singh,99755733000339 ,26/08/1982,31/01/1992,female,southwest,46113.511
586080,Shalini Patel,98486699547379 ,22/02/1992,17/09/1998,female,southwest,7151.092
369150,Jaya Patel,98576872966593 ,30/01/1998,8/1/1955,female,northwest,12269.68865
628648,Riya Desai,92589619140975 ,20/09/1960,6/6/1990,female,northeast,5458.04645
849894,Ananya Chauhan,90191012850037 ,29/04/1953,12/2/1967,male,southwest,8782.469
482750,Rajesh Gupta,97289979417775 ,12/3/2000,25/09/1961,male,southwest,6600.361
790715,Priya Chauhan,92344201683778 ,28/04/1951,16/07/1952,male,southeast,1141.4451
725994,Lakshmi Sharma,90242297301237 ,15/01/1980,23/04/1987,male,southwest,11576.13
505606,Karan Gupta,95005031528602 ,14/06/1977,2/3/1962,male,northeast,13129.60345
949689,Sneha Iyer,90381266944177 ,13/10/1961,11/1/1978,female,southwest,4391.652
235847,Sneha Iyer,91249676943489 ,9/8/1954,28/02/1971,male,southwest,8457.818
352419,Amit Sharma,96250441902184 ,7/9/1977,29/12/1959,female,southeast,3392.3652
840721,Swati Singh,90061731012596 ,6/12/1984,14/04/1951,male,southeast,5966.8874
459860,Sarika Reddy,93580160597807 ,14/06/1961,11/10/1968,male,southwest,6849.026
550868,Amit Kumar,94243597187195 ,15/08/1959,19/08/1952,male,northeast,8891.1395
454468,Shubham Kapoor,95355237131395 ,27/09/1992,9/3/1996,female,northwest,2690.1138
272349,Pradeep Verma,94600442491903 ,19/04/1977,7/10/1967,female,southwest,26140.3603
632030,Vishal Kapoor,97606642207608 ,19/11/1973,14/04/1979,male,southeast,6653.7886
713567,Neelam Sharma,94450436938561 ,21/10/2000,22/08/1990,male,southwest,6282.235
147316,Disha Trivedi,97572215300351 ,22/04/1981,14/08/1979,female,southwest,6311.952
914154,Disha Trivedi,95168530637423 ,3/10/1961,23/02/1952,male,southwest,3443.064
257965,Suman Mehta,98832141698875 ,17/09/1982,22/04/1960,male,northwest,2789.0574
836728,Akanksha Singh,91898754865456 ,28/09/1953,1/6/1962,female,northeast,2585.85065
991441,Ankit Jain,95619336967036 ,7/10/2000,22/03/1996,female,northeast,46255.1125
181184,Ishaan Sharma,98719943331659 ,10/12/1962,23/07/1960,male,northwest,4877.98105
552854,Pooja Agarwal,92618120793082 ,6/9/1989,19/06/1980,male,southeast,19719.6947
961774,Dhruv Mehta,95356316038817 ,16/03/1979,13/11/1951,male,northeast,27218.43725
967845,Neha Verma,97388505938153 ,4/6/1971,28/12/1967,female,northwest,5272.1758
114477,Varun Gupta,97286141702238 ,6/3/1952,16/01/1984,male,southwest,1682.597
584945,Pranav Singh,95617210020830 ,23/04/1970,27/07/1955,male,northwest,11945.1327
667548,Aditi Gupta,95274053994085 ,22/08/1978,16/03/1995,female,northwest,29330.98315
315280,Ishaan Sharma,99651618684016 ,23/06/1973,30/09/1997,female,southeast,7243.8136
407501,Deepika Iyer,97281950341447 ,1/2/1961,9/2/1987,male,northeast,10422.91665
491735,Maya Patel,99491299118261 ,7/6/1958,3/9/1953,male,southeast,44202.6536
100025,Vikas Verma,92376897612153 ,18/08/1976,17/09/1982,male,northeast,13555.0049
340131,Krishna Rao,91085696155557 ,4/8/1973,10/8/1987,female,southwest,13063.883
946935,Sakshi Patel,97872654272115 ,23/11/1962,3/3/1965,female,northeast,19798.05455
728850,Ishaan Sharma,95006627842019 ,19/07/1982,18/09/1952,male,northwest,2221.56445
727200,Krishna Rao,97424836485816 ,19/07/1999,2/6/1956,female,southeast,1634.5734
766151,Ajay Sharma,92974617198484 ,1/4/1997,20/08/1961,female,northwest,2117.33885
230621,Tanya Joshi,90704396914363 ,1/2/1968,25/12/1972,male,northeast,8688.85885
553942,Aruna Patel,91049614386493 ,21/11/1998,29/04/1972,male,southeast,48673.5588
439990,Krishna Chauhan,97523697054150 ,24/06/1993,22/01/1985,male,northeast,4661.28635
619270,Shashank Singh,93965105997799 ,15/05/1981,3/9/2000,male,southeast,8125.7845
659144,Ishaan Kapoor,93752542216623 ,2/12/1982,1/3/1980,female,southwest,12644.589
825174,Akanksha Patel,99672262895532 ,12/2/1992,5/12/1981,female,northeast,4564.19145
709770,Harshita Verma,95534684962948 ,17/04/1986,11/9/1994,male,northeast,4846.92015
320732,Yash Singh,90930620428971 ,7/11/1998,24/12/1974,female,southeast,7633.7206
462645,Suman Mehta,97403911603950 ,31/10/1995,3/11/1962,male,southwest,15170.069
467983,Anushka Jain,94831877769152 ,5/8/1992,11/4/1998,female,southwest,17496.306
914009,Lakshmi Sharma,94285748691061 ,3/2/1989,25/05/1997,male,northwest,2639.0429
241751,Uma Patel,92455951098483 ,18/11/1959,8/7/1970,male,northeast,33732.6867
838363,Aditi Gupta,92247417719154 ,23/04/1976,1/1/1959,female,northwest,14382.70905
850862,Sarika Reddy,96619587039979 ,18/04/1987,6/8/1984,female,southwest,7626.993
676158,Pradeep Verma,95207186769042 ,21/12/1964,13/01/1994,male,northwest,5257.50795
613573,Shikha Gupta,92961349608537 ,26/10/1978,29/05/1963,female,southeast,2473.3341
985335,Karan Gupta,91872705652069 ,6/12/1952,27/08/1979,female,northwest,21774.32215
420803,Aditi Jain,95162879859806 ,22/11/1986,1/3/1965,male,northeast,35069.37452
944064,Rajesh Gupta,93905772969584 ,26/01/1959,16/02/1987,female,southwest,13041.921
797290,Manish Kumar,95867810513509 ,2/9/1994,5/2/1977,female,southeast,5245.2269
101416,Shalini Patel,92192874064324 ,31/07/1967,14/03/1994,female,southwest,13451.122
640417,Ajay Sharma,92333393055072 ,24/07/1965,6/10/1952,female,southwest,13462.52
753802,Tanvi Desai,94610913785600 ,6/9/1969,11/2/1970,male,southwest,5488.262
557171,Tanvi Desai,98044381970529 ,25/08/1957,9/10/1986,male,northwest,4320.41085
736663,Ayush Verma,95776800887331 ,11/11/1971,24/11/1993,male,southwest,6250.435
198345,Yogesh Mehta,98065945601247 ,8/11/1988,21/04/1950,male,northeast,25333.33284
475345,Amit Kumar,92937900635660 ,12/2/1985,7/10/1957,female,southwest,2913.569
844486,Harshita Singh,95745380205308 ,11/12/1966,22/08/1960,female,southwest,12032.326
866901,Ishaan Kapoor,98219548471498 ,27/08/1985,2/10/1975,female,southeast,13470.8044
769891,Gaurav Joshi,92044629793241 ,31/07/1961,15/04/1954,male,southeast,6289.7549
557624,Deepika Iyer,90595359187597 ,26/09/1967,1/5/1994,male,southeast,2927.0647
932410,Rohan Jain,96578925889716 ,19/10/1963,12/12/1955,female,southwest,6238.298
350062,Shalini Patel,93058389310403 ,1/12/1962,22/08/1983,male,southwest,10096.97
157098,Rajesh Gupta,93900461237789 ,28/07/1983,21/09/1953,female,southwest,7348.142
586951,Aditi Jain,92611626444373 ,15/05/1988,25/12/1965,male,southeast,4673.3922
239857,Harshita Singh,92680995041552 ,2/4/1994,13/09/1964,female,southwest,12233.828
756336,Maya Patel,94690187088171 ,7/4/1985,18/07/1982,male,northeast,32108.66282
963434,Dhruv Mehta,97493959249078 ,14/03/1966,28/12/1963,female,northwest,8965.79575
884374,Harshita Verma,92269648528621 ,9/12/1956,7/2/1988,male,southeast,2304.0022
919488,Sangita Das,93163915352783 ,11/12/1969,20/06/1974,male,southeast,9487.6442
390549,Karan Gupta,93346987570555 ,11/6/1968,21/10/1972,male,southeast,1121.8739
330149,Gaurav Singh,91068050146866 ,29/11/1958,24/11/1959,female,southeast,9549.5651
268943,Krishna Rao,95254087810747 ,3/9/1984,20/03/1972,female,northeast,2217.46915
477946,Ankit Chauhan,91773240104596 ,19/04/1950,28/03/1984,male,northwest,1628.4709
782832,Manish Kumar,99304297918956 ,27/08/1988,6/12/1953,male,southeast,12982.8747
627992,Suman Mehta,97573055397337 ,13/10/1951,13/10/1966,female,southwest,11674.13
989102,Shikha Gupta,99995446447030 ,21/06/1986,17/07/1987,male,southwest,7160.094
145344,Himanshu Patel,93504819431683 ,14/12/1979,16/03/1986,male,northeast,39047.285
549140,Shivam Trivedi,90087093623453 ,7/12/1974,5/11/1953,male,northwest,6358.77645
363989,Priya Chauhan,95761689498002 ,4/7/1970,2/2/1988,male,southwest,19933.458
567198,Neha Sharma,96628436372887 ,23/08/1977,25/01/1953,male,northeast,11534.87265
373340,Aditi Gupta,92419892970827 ,20/09/1978,17/04/1954,male,southeast,47462.894
276623,Ayush Verma,94874628597274 ,28/09/1955,29/09/1977,female,northwest,4527.18295
863763,Ananya Patel,99168816201920 ,29/05/1986,17/02/1988,male,southwest,38998.546
723722,Aditi Jain,98611022105543 ,21/06/1967,9/1/1978,male,northwest,20009.63365
897597,Rahul Sharma,94722628487411 ,9/4/1997,3/6/1982,male,southeast,3875.7341
688359,Neelam Sharma,99537619334601 ,5/9/1987,7/9/1975,male,southeast,41999.52
214442,Vidya Reddy,99088407111974 ,9/1/1991,16/09/1978,male,northwest,12609.88702
217623,Disha Gupta,94068807516818 ,18/05/1974,15/06/1988,male,northeast,41034.2214
706133,Varun Gupta,93682354792496 ,26/07/1951,4/3/1956,male,northwest,28468.91901
625394,Arjun Sharma,92553487805353 ,13/10/1998,28/09/1964,female,northwest,2730.10785
917100,Jaya Patel,98623232139925 ,29/07/2000,5/8/1993,female,southwest,3353.284
862557,Manish Patel,95504407070803 ,11/5/1994,6/10/1951,female,southeast,14474.675
380543,Aditi Gupta,94377025041576 ,25/05/1972,19/05/1983,male,northeast,9500.57305
673050,Dhruv Shah,95168380223591 ,2/1/1966,26/01/1985,male,northwest,26467.09737
918505,Krishna Rao,90675158393341 ,9/2/1967,18/01/1997,male,southwest,4746.344
663077,Varun Gupta,96632427851995 ,14/09/1958,24/11/1973,male,northwest,23967.38305
106367,Disha Trivedi,95134910417607 ,21/04/1973,26/05/1974,male,northwest,7518.02535
120318,Srinivasan Kumar,91777390131881 ,4/3/1996,8/2/1970,male,northeast,3279.86855
447671,Akanksha Singh,90385630167672 ,10/2/1979,22/11/1997,female,southeast,8596.8278
250283,Arjun Desai,93700552603763 ,12/3/1981,4/3/1960,female,southeast,10702.6424
543439,Disha Gupta,90691280699034 ,21/05/1961,20/03/1967,female,northeast,4992.3764
767853,Sachin Kumar,97519391628582 ,7/4/1955,4/8/1971,female,northwest,2527.81865
312277,Pradeep Verma,92385673883276 ,14/10/1952,10/9/1982,female,southwest,1759.338
771240,Pradeep Verma,98607110118002 ,23/04/1976,11/10/1967,male,southeast,2322.6218
641973,Ayush Verma,91597129441684 ,22/04/1966,30/11/1962,male,northeast,16138.76205
873488,Neelam Sharma,98251059152016 ,4/7/1990,19/10/1953,male,southeast,7804.1605
693311,Srinivasan Kumar,90918839016323 ,12/8/1983,16/02/1975,male,southeast,2902.9065
638271,Yogesh Mehta,98239472790381 ,17/04/1960,18/06/1975,female,northeast,9704.66805
922648,Arjun Desai,93848032925610 ,19/12/1963,16/12/1975,female,southeast,4889.0368
607331,Shreya Jain,93448800304698 ,1/10/1999,30/06/1969,male,northeast,25517.11363
465785,Rohan Jain,93756197408854 ,20/08/1953,21/11/1966,male,northeast,4500.33925
494906,Deepika Iyer,96765457925922 ,2/4/1981,8/7/1981,male,southwest,19199.944
513769,Ayush Verma,98585279209380 ,4/1/1950,14/06/1996,female,northeast,16796.41194
475705,Sarika Reddy,95299030289000 ,14/07/1973,12/3/1994,male,northeast,4915.05985
770978,Ayush Mehta,95170438185546 ,27/11/1952,9/10/1997,female,southwest,7624.63
340036,Shikha Gupta,94014551295420 ,25/07/1982,29/07/1983,male,northwest,8410.04685
643090,Amit Sharma,97965082502106 ,9/1/1990,18/01/1968,female,northwest,28340.18885
515216,Aruna Patel,91621220507536 ,11/11/1968,3/10/1960,male,northeast,4518.82625
329768,Roshni Mehta,99919847433996 ,15/09/1997,8/1/1966,female,northeast,14571.8908
711394,Santosh Sharma,97610809022658 ,24/12/1963,4/4/1954,female,southwest,3378.91
590533,Kirti Mishra,91015115642501 ,30/08/1975,16/07/1987,female,northeast,7144.86265
788702,Gaurav Joshi,93792859979778 ,26/03/1967,11/8/1996,female,southwest,10118.424
824851,Shashank Singh,93912208517295 ,3/1/1964,4/2/1986,male,southeast,5484.4673
175158,Krishna Chauhan,96951215579258 ,21/06/1954,10/2/1969,female,northwest,16420.49455
536074,Karan Gupta,93083694437309 ,1/12/1982,14/07/1988,female,northeast,7986.47525
990702,Aruna Patel,97305115915131 ,11/6/1954,22/04/1953,female,southwest,7418.522
371559,Maya Patel,92550252257556 ,2/4/1970,1/1/1957,female,southeast,13887.9685
474107,Shubham Kapoor,92811591441301 ,28/12/1975,26/01/1982,female,northeast,6551.7501
862191,Maya Singh,94013993638088 ,17/12/1981,20/10/1950,female,northwest,5267.81815
597025,Jaya Sharma,93974132230850 ,19/09/1997,24/03/1963,male,northwest,17361.7661
660462,Yogesh Mehta,93342790825617 ,15/10/1963,7/6/1992,male,southwest,34472.841
308086,Shivam Trivedi,91149995375967 ,23/10/1975,20/07/1983,male,southwest,1972.95
409896,Neha Verma,92310212863534 ,1/3/1954,23/05/1984,male,southwest,21232.18226
985215,Vikas Verma,94866895072198 ,7/1/1963,5/6/1979,male,northeast,8627.5411
341942,Harshita Verma,91397698089570 ,14/09/1968,1/2/2000,male,northwest,4433.3877
605535,Ankit Jain,90260628501568 ,14/02/1961,11/11/1992,male,northeast,4438.2634
197621,Ayush Verma,98004670559607 ,28/05/1989,25/07/1981,male,northwest,24915.22085
924197,Manish Kumar,95924743748831 ,12/12/1951,31/03/1961,male,northeast,23241.47453
275891,Karan Gupta,91993715088967 ,25/11/1989,15/01/1975,male,northeast,9957.7216
885117,Karan Kumar,98558679187358 ,23/01/1997,5/9/1973,female,southwest,8269.044
878727,Pooja Agarwal,95435812999787 ,9/4/1965,6/2/1977,male,southeast,18767.7377
777194,Aditi Jain,90257290304633 ,5/7/1952,10/5/2000,female,southeast,36580.28216
295650,Ananya Chauhan,99610164936047 ,6/2/2000,20/03/1954,male,northwest,8765.249
570583,Arjun Sharma,98345594790561 ,21/10/1953,13/11/1956,female,southwest,5383.536
319130,Jaya Patel,99271821208105 ,24/06/1959,3/8/1973,male,northwest,12124.9924
961001,Gaurav Joshi,93175705692865 ,29/01/1963,18/02/1950,female,northwest,2709.24395
732836,Ananya Patel,99535498581989 ,2/4/1965,19/05/1977,female,southwest,3987.926
293436,Ajay Kumar,91223096917197 ,25/05/1988,13/06/1974,female,northwest,12495.29085
960581,Mohan Singh,90532220668930 ,31/05/1953,3/5/1964,female,northwest,26018.95052
727794,Ayush Verma,92224799334081 ,15/07/1978,19/03/1969,male,southwest,8798.593
546215,Anushka Jain,90407945291549 ,15/10/1952,27/02/1951,female,southeast,35595.5898
113358,Ajay Sharma,94744930423945 ,11/9/1953,1/3/1963,male,southeast,42211.1382
592508,Ananya Chauhan,97116291013583 ,20/10/1951,26/06/1979,male,southeast,1711.0268
254810,Pooja Agarwal,93512966982997 ,5/5/1961,23/12/1963,female,southeast,8569.8618
145186,Ajay Sharma,97279938336346 ,9/2/1985,2/9/1968,female,southwest,2020.177
201620,Suman Mehta,98310440942087 ,8/2/1960,19/10/1986,male,northwest,16450.8947
237669,Neelam Yadav,96865126886403 ,20/04/1970,9/10/1976,male,northwest,21595.38229
786695,Santosh Sharma,96433508854090 ,14/06/1998,6/1/1985,male,southwest,9850.432
579809,Lakshmi Sharma,92206238718061 ,13/03/1998,14/12/1977,female,northeast,6877.9801
196558,Vinayak Das,98360980338555 ,8/8/1978,1/5/1978,female,northwest,21677.28345
624183,Sandeep Verma,99016975282752 ,28/10/1998,5/5/1957,female,southeast,44423.803
958960,Amit Sharma,91176395170096 ,16/08/1987,22/07/1959,female,northeast,4137.5227
649298,Dhruv Shah,91666286504451 ,10/10/1983,11/11/1955,male,northeast,13747.87235
755497,Vinayak Das,91079238936274 ,13/02/1991,20/06/1953,male,northwest,12950.0712
413110,Vidya Reddy,99530993617106 ,26/05/1969,1/12/1952,female,southwest,12094.478
327274,Ananya Chauhan,96577063799433 ,21/06/1969,3/1/1972,male,southeast,37484.4493
871085,Sakshi Patel,96078716228907 ,22/02/1967,15/05/1975,female,northwest,39725.51805
129077,Varun Gupta,92278464850056 ,6/1/1989,15/11/1978,male,northeast,2250.8352
528236,Aditi Jain,99987476978931 ,18/03/1962,18/06/1965,male,northwest,22493.65964
772533,Roshni Mehta,97175200704573 ,11/9/1990,3/2/1990,female,northwest,20234.85475
679477,Vishal Kapoor,99698485462201 ,29/07/1975,20/09/1961,male,northeast,1704.70015
660233,Aditi Jain,97146398833035 ,16/08/1978,19/09/1979,male,northeast,33475.81715
376805,Aditi Gupta,96158318316080 ,12/8/1958,20/06/1963,female,southwest,3161.454
117906,Ankit Chauhan,91722177388028 ,24/08/1956,7/12/1987,male,northeast,11394.06555
203166,Sunil Chauhan,99072257365229 ,16/07/1951,7/2/1969,female,northwest,21880.82
806750,Kirti Mishra,91117052081924 ,1/3/1985,6/9/1967,female,northeast,7325.0482
489754,Shubham Kapoor,99174190430422 ,10/10/1998,19/11/1986,male,southeast,44501.3982
955295,Sakshi Patel,97843660871087 ,12/12/1994,27/05/1957,female,northwest,3594.17085
148115,Ishaan Kapoor,99288396263308 ,10/5/1957,14/04/1972,male,southwest,39727.614
837941,Sneha Iyer,92980004862354 ,7/1/1992,24/03/1989,female,northwest,8023.13545
809303,Sneha Iyer,92584951434195 ,5/7/1987,1/1/1984,male,northeast,14394.5579
646413,Shivam Trivedi,91147236252929 ,26/06/1955,10/6/1969,male,northeast,9288.0267
144642,Anushka Jain,97764830090529 ,29/07/1985,18/06/1974,male,southwest,25309.489
344606,Kirti Mishra,92040657568203 ,15/05/1960,23/12/1988,female,northwest,3353.4703
613080,Dhruv Shah,90088737832049 ,10/7/1973,3/6/1997,male,northwest,10594.50155
688892,Ankit Jain,91603247088580 ,1/4/1972,9/7/1966,female,southwest,8277.523
259186,Sangita Das,90845488204547 ,18/12/1999,13/04/1955,female,southeast,17929.30337
732985,Neha Sharma,94429831223199 ,27/01/1997,20/09/1965,female,southeast,2480.9791
116387,Lakshmi Iyer,98192235016768 ,2/7/1957,8/4/1975,male,northwest,4462.7218
673925,Sarika Reddy,97062974706244 ,24/11/1995,22/11/1962,male,southeast,1981.5819
530546,Neelam Sharma,91599444815544 ,30/01/1965,8/12/1956,male,southeast,11554.2236
284261,Krishna Rao,99377316336063 ,18/10/1990,12/3/1996,male,southeast,48970.2476
143735,Harshita Singh,90598496741475 ,1/10/1957,29/03/1957,male,northwest,6548.19505
624998,Vishal Kapoor,97749943344341 ,28/10/1952,8/8/1998,female,southwest,5708.867
437717,Priya Chauhan,92427911453420 ,28/05/1967,15/01/1969,female,southwest,7045.499
487298,Aditi Gupta,94395930927683 ,27/06/1962,9/7/1988,male,southeast,8978.1851
570312,Manish Kumar,99345184990912 ,12/6/1966,28/05/1966,male,northeast,5757.41345
653159,Maya Patel,94532346458064 ,13/12/1961,11/6/1987,male,northwest,14349.8544
361733,Sunil Chauhan,91584415229759 ,6/8/1989,8/2/1968,female,southeast,10928.849
587291,Anushka Singh,91595049565572 ,21/09/1975,14/08/1966,male,southeast,39871.7043
129414,Disha Gupta,99700149660859 ,28/09/2000,12/5/1971,male,northeast,13974.45555
588454,Arjun Sharma,99456454155145 ,21/09/1970,23/08/1993,male,northwest,1909.52745
840423,Dhruv Mehta,90093729955981 ,4/5/1993,19/12/1972,female,northeast,12096.6512
933009,Ishaan Kapoor,99019886034639 ,16/10/2000,15/10/1975,female,northeast,13204.28565
462883,Amit Kumar,91431156828995 ,10/8/1964,19/11/1988,female,southeast,4562.8421
578324,Shivam Trivedi,99728424422273 ,4/1/1953,28/11/1965,female,southwest,8551.347
952937,Akanksha Patel,98401816924264 ,30/11/1963,14/06/1973,male,northeast,2102.2647
954150,Vidya Reddy,90714503862150 ,3/10/1961,14/04/1957,male,southeast,34672.1472
993966,Karan Gupta,93819614534897 ,13/11/1966,14/01/1950,male,southeast,15161.5344
